,id,player_fifa_api_id,player_api_id,date,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
22938,22939,122827,36835,4/12/2013 0:00,66,66,right,medium,medium,12,12,9,33,12,11,8,12,33,26,61,58,62,70,59,36,71,43,58,13,27,11,10,8,26,13,12,19,66,63,69,63,67
22939,22940,122827,36835,3/28/2013 0:00,66,66,right,medium,medium,12,12,9,33,12,11,8,12,33,26,61,58,62,70,59,36,71,43,58,13,64,22,10,31,26,13,12,19,66,63,69,63,67
22940,22941,122827,36835,3/4/2013 0:00,66,66,right,medium,medium,12,12,9,33,12,11,8,12,33,26,61,58,62,70,59,36,71,43,58,13,64,22,10,31,26,13,12,19,66,63,69,63,67
22941,22942,122827,36835,2/15/2013 0:00,66,66,right,medium,medium,12,12,9,33,12,11,8,12,33,26,61,58,62,70,59,36,71,43,58,13,64,22,10,31,26,13,12,19,66,63,69,63,67
22942,22943,122827,36835,8/31/2012 0:00,67,68,right,medium,medium,12,12,9,33,12,11,8,12,33,26,61,58,62,70,59,36,71,43,58,13,64,22,10,31,26,13,12,19,66,63,73,63,71
22943,22944,122827,36835,8/30/2011 0:00,66,67,right,medium,medium,12,12,9,33,12,11,8,12,33,26,61,58,62,70,66,36,71,43,58,13,64,22,10,31,26,13,12,19,66,63,72,63,71
22944,22945,122827,36835,2/22/2011 0:00,65,67,right,medium,medium,12,12,27,45,12,23,28,12,41,37,63,58,62,67,56,45,71,43,58,13,64,22,10,31,43,13,12,19,63,63,73,63,66
22945,22946,122827,36835,8/30/2010 0:00,65,67,right,medium,medium,12,12,27,56,31,23,28,33,72,37,63,58,62,67,56,65,71,43,58,13,64,22,10,63,43,13,12,19,63,63,73,63,66
22946,22947,122827,36835,2/22/2010 0:00,64,67,right,medium,medium,20,22,27,38,31,23,28,33,71,38,63,58,62,67,56,49,71,43,58,21,64,52,59,63,62,20,20,19,63,63,71,61,66
22947,22948,122827,36835,8/30/2009 0:00,64,67,right,medium,medium,20,22,27,56,31,46,28,33,71,58,63,58,62,67,56,65,71,43,58,32,64,52,59,63,62,20,20,19,63,63,71,61,66
22948,22949,122827,36835,8/30/2008 0:00,64,67,right,medium,medium,20,20,20,56,31,36,28,13,71,33,63,58,62,67,56,65,71,43,58,20,64,52,59,63,62,20,20,19,63,63,71,61,66
22949,22950,122827,36835,8/30/2007 0:00,60,62,right,medium,medium,22,20,20,20,31,36,28,13,55,33,56,48,62,67,56,20,71,43,53,20,64,52,59,63,62,20,20,19,55,63,55,60,64
22950,22951,122827,36835,2/22/2007 0:00,60,62,right,medium,medium,22,20,20,20,31,36,28,13,55,33,56,48,62,67,56,20,71,43,53,20,64,52,59,63,62,20,20,19,55,63,55,60,64
23418,23419,51503,24788,10/9/2015 0:00,62,62,left,medium,medium,20,13,12,28,19,20,19,12,26,20,22,23,25,61,35,24,61,27,80,19,38,24,18,35,22,20,20,19,63,62,58,61,63
23419,23420,51503,24788,9/21/2015 0:00,61,61,left,medium,medium,20,13,12,28,19,20,19,12,26,20,22,23,25,61,35,24,61,27,80,19,38,24,18,35,22,20,20,19,63,62,58,60,62
23420,23421,51503,24788,4/24/2015 0:00,61,61,left,medium,medium,25,25,25,23,25,25,25,25,22,25,23,29,33,54,52,22,67,40,82,25,37,23,25,20,21,25,25,25,63,62,55,60,62
23421,23422,51503,24788,9/18/2014 0:00,60,60,left,medium,medium,25,25,25,23,25,25,25,25,22,25,23,29,33,54,52,22,67,40,82,25,37,23,25,20,21,25,25,25,61,62,55,60,59
23422,23423,51503,24788,1/3/2014 0:00,60,60,left,medium,medium,25,25,25,23,25,25,25,25,22,25,23,29,33,54,52,22,67,45,82,25,37,23,25,33,21,25,25,25,60,63,55,60,58
23423,23424,51503,24788,12/6/2013 0:00,60,60,left,medium,medium,25,25,25,23,25,25,25,25,22,25,23,29,33,54,52,22,67,45,82,25,37,23,25,33,21,25,25,25,60,63,55,60,58
23424,23425,51503,24788,9/20/2013 0:00,60,60,left,medium,medium,25,25,25,23,25,25,25,25,22,25,23,29,33,54,52,22,67,45,82,25,60,23,25,33,21,25,25,25,60,63,55,60,58
23425,23426,51503,24788,7/12/2013 0:00,60,60,left,medium,medium,19,12,11,23,18,19,18,11,22,19,23,29,33,54,52,22,67,45,82,18,60,23,17,33,21,19,19,18,60,63,55,60,58
23426,23427,51503,24788,5/10/2013 0:00,60,60,left,medium,medium,19,12,11,23,18,19,18,11,22,19,23,29,33,54,52,22,67,45,82,18,60,23,17,33,21,19,19,18,60,63,55,60,58
23427,23428,51503,24788,4/5/2013 0:00,60,60,left,medium,medium,19,12,11,23,18,19,18,11,22,19,23,29,33,54,52,22,67,45,82,18,60,23,17,33,21,19,19,18,60,63,55,60,58
23428,23429,51503,24788,3/8/2013 0:00,63,63,left,medium,medium,19,12,11,23,18,19,18,11,22,19,23,29,33,54,52,22,67,45,82,18,60,23,17,33,21,19,19,18,62,66,55,64,62
23429,23430,51503,24788,2/15/2013 0:00,63,63,left,medium,medium,19,12,11,23,18,19,18,11,22,19,42,39,41,54,52,22,67,45,76,18,60,23,17,33,21,19,19,18,62,66,55,64,62
23430,23431,51503,24788,8/31/2012 0:00,63,63,left,medium,medium,19,12,11,23,18,19,18,11,22,19,42,39,41,54,52,22,67,45,76,18,60,23,17,33,21,19,19,18,62,66,55,64,62
23431,23432,51503,24788,2/22/2012 0:00,64,64,left,medium,medium,19,12,11,23,18,19,18,11,22,19,42,39,41,54,52,22,67,45,76,18,60,23,17,33,21,19,19,18,63,67,56,65,63
23432,23433,51503,24788,8/30/2011 0:00,68,68,left,medium,medium,19,12,11,23,18,19,18,11,22,19,53,51,41,61,52,22,67,45,76,18,60,23,17,33,21,19,19,18,69,70,60,68,67
23433,23434,51503,24788,2/22/2011 0:00,69,74,left,medium,medium,19,12,11,23,18,19,18,11,22,19,53,51,41,64,33,22,67,62,76,18,60,23,17,33,21,19,19,18,70,71,61,69,68
23434,23435,51503,24788,8/30/2010 0:00,70,74,left,medium,medium,19,12,11,23,18,19,18,11,22,19,53,51,41,64,33,22,67,62,76,18,60,23,17,56,21,19,19,18,71,71,61,69,73
23435,23436,51503,24788,2/22/2010 0:00,76,79,left,medium,medium,20,20,20,23,18,20,18,11,62,20,53,51,41,64,33,22,67,62,74,20,60,53,26,56,46,20,20,18,75,80,62,80,77
23436,23437,51503,24788,8/30/2009 0:00,75,79,left,medium,medium,20,20,20,23,18,20,18,11,63,20,53,51,41,64,33,22,67,62,74,20,60,53,26,56,46,20,20,18,76,80,63,75,78
23437,23438,51503,24788,2/22/2009 0:00,61,66,left,medium,medium,29,29,28,38,18,30,18,37,62,20,53,51,41,64,33,22,67,62,74,25,60,53,26,56,46,34,30,18,59,53,62,63,66
23438,23439,51503,24788,8/30/2008 0:00,58,66,left,medium,medium,29,29,28,38,18,30,18,37,62,20,53,51,41,64,33,22,67,62,74,25,60,53,26,56,46,34,30,18,59,53,62,57,60
23439,23440,51503,24788,8/30/2007 0:00,63,66,left,medium,medium,29,29,28,38,18,30,18,37,65,20,53,51,41,64,33,22,67,62,74,25,60,53,26,56,46,34,30,18,66,53,65,57,67
23440,23441,51503,24788,2/22/2007 0:00,63,66,left,medium,medium,29,29,28,38,18,30,18,46,65,9,53,51,41,64,33,22,67,62,74,25,60,53,26,56,46,34,30,18,66,53,65,57,67
23463,23464,148828,26670,5/24/2013 0:00,66,66,left,medium,medium,12,12,13,35,17,11,13,12,21,25,32,45,41,63,31,25,42,32,69,15,37,12,12,16,30,15,11,12,69,70,68,62,64
23464,23465,148828,26670,4/19/2013 0:00,67,67,left,medium,medium,12,12,13,35,17,11,13,12,21,25,32,45,41,64,31,25,42,32,69,15,37,12,12,16,30,15,11,12,70,71,70,63,66
23465,23466,148828,26670,8/31/2012 0:00,67,67,left,medium,medium,12,12,13,35,17,11,13,12,21,25,32,45,41,64,31,25,42,32,69,15,37,12,12,26,30,15,11,12,70,71,70,63,66
23466,23467,148828,26670,2/22/2012 0:00,69,69,left,medium,medium,12,12,13,35,17,11,13,12,21,25,32,45,41,65,31,25,42,42,69,15,37,12,12,26,30,15,11,12,77,71,70,63,67
23467,23468,148828,26670,8/30/2011 0:00,69,69,left,medium,medium,12,12,13,35,17,11,13,12,21,25,32,45,41,65,31,35,42,42,59,15,37,12,12,26,30,18,11,12,77,71,70,63,67
23468,23469,148828,26670,2/22/2011 0:00,67,69,left,medium,medium,20,12,13,35,17,11,27,12,21,25,32,48,41,68,60,35,73,56,73,15,53,21,11,42,44,18,23,12,64,65,69,69,67
23469,23470,148828,26670,8/30/2010 0:00,67,69,left,medium,medium,20,12,35,35,17,11,27,33,21,25,32,48,41,68,60,35,73,56,73,15,53,21,7,62,44,18,23,24,64,65,69,69,67
23470,23471,148828,26670,2/22/2010 0:00,67,69,left,medium,medium,24,26,35,35,17,24,27,33,69,25,32,48,41,69,60,35,73,56,73,24,53,61,58,62,64,24,23,24,64,65,69,69,67
23471,23472,148828,26670,8/30/2009 0:00,66,72,left,medium,medium,24,26,35,35,17,24,27,33,68,25,32,48,41,69,60,35,73,56,73,24,53,61,58,62,64,24,23,24,63,64,68,68,66
23472,23473,148828,26670,8/30/2008 0:00,70,74,left,medium,medium,24,26,35,35,17,21,27,33,71,35,62,62,41,69,60,35,73,66,73,24,53,61,58,62,64,28,33,24,69,68,71,70,71
23473,23474,148828,26670,8/30/2007 0:00,67,70,left,medium,medium,24,26,35,35,17,21,27,33,66,35,62,62,41,69,60,35,73,66,73,24,53,61,58,62,64,28,33,24,68,65,66,66,64
23474,23475,148828,26670,2/22/2007 0:00,64,74,left,medium,medium,20,26,35,35,17,21,27,64,63,35,62,62,41,69,60,35,73,66,73,15,53,61,58,62,64,28,33,24,64,62,63,63,61
23475,23476,148634,26483,9/21/2015 0:00,67,67,left,medium,medium,11,13,14,33,14,18,15,11,34,25,50,47,54,64,30,12,67,38,67,12,39,15,11,47,26,16,11,11,67,68,62,72,65
23476,23477,148634,26483,9/18/2014 0:00,67,67,left,medium,medium,25,25,25,32,25,25,25,25,33,24,50,47,54,65,30,25,70,38,67,25,38,25,25,25,25,25,25,25,69,67,62,68,67
23477,23478,148634,26483,7/18/2014 0:00,69,69,left,medium,medium,25,25,25,32,25,25,25,25,33,24,50,47,54,67,30,25,70,38,67,25,38,25,25,25,25,25,25,25,73,67,63,68,71
23478,23479,148634,26483,9/20/2013 0:00,69,69,left,medium,medium,25,25,25,32,25,25,25,25,33,24,50,47,54,67,30,25,70,38,67,25,38,25,25,25,25,25,25,25,73,67,63,68,71
23479,23480,148634,26483,4/19/2013 0:00,69,71,left,medium,medium,10,12,13,32,13,17,14,10,33,24,50,47,54,67,30,11,70,38,67,11,38,14,10,17,25,15,10,10,73,67,63,68,71
23480,23481,148634,26483,3/22/2013 0:00,69,71,left,medium,medium,10,12,13,32,13,17,14,10,33,24,50,47,54,67,30,11,70,52,67,11,60,14,10,30,25,15,10,10,73,67,63,68,71
23481,23482,148634,26483,2/22/2013 0:00,69,71,left,medium,medium,10,12,13,32,13,17,14,10,33,24,50,47,54,67,30,11,70,52,67,11,60,14,10,30,25,15,10,10,73,67,63,68,71
23482,23483,148634,26483,8/31/2012 0:00,69,71,left,medium,medium,10,12,13,32,13,17,14,10,33,24,50,47,54,67,30,11,70,52,67,11,60,14,10,30,25,15,10,10,73,67,63,68,71
23483,23484,148634,26483,2/22/2012 0:00,68,70,left,medium,medium,10,12,13,32,13,17,14,10,33,24,50,47,46,67,30,11,75,52,70,11,60,14,10,30,25,15,10,10,72,66,63,68,67
23484,23485,148634,26483,8/30/2011 0:00,67,68,left,medium,medium,10,12,13,32,13,17,14,10,33,30,50,47,46,67,30,11,75,52,70,11,60,24,10,30,25,15,9,10,70,66,64,67,67
23485,23486,148634,26483,2/22/2011 0:00,65,70,left,medium,medium,22,12,13,35,13,17,14,21,20,30,58,52,46,67,44,11,75,52,72,11,60,24,5,30,42,15,22,23,67,60,67,65,66
23486,23487,148634,26483,8/30/2010 0:00,67,70,left,medium,medium,22,12,35,35,8,17,42,21,20,30,58,52,46,67,44,11,75,69,72,11,60,24,5,50,42,15,22,23,69,62,67,67,69
23487,23488,148634,26483,2/22/2010 0:00,68,72,left,medium,medium,40,27,35,35,8,24,42,38,69,30,58,52,46,51,44,24,75,69,72,24,60,45,47,50,40,24,22,23,70,63,69,68,72
23488,23489,148634,26483,8/30/2009 0:00,68,74,left,medium,medium,40,27,35,35,8,24,42,38,69,30,58,52,46,51,44,24,75,69,72,24,60,45,47,50,40,24,22,23,70,63,69,68,72
23489,23490,148634,26483,2/22/2009 0:00,67,76,left,medium,medium,40,27,35,35,8,27,42,38,67,36,58,62,46,51,44,24,75,77,75,24,60,45,17,50,40,25,22,23,70,61,67,66,72
23490,23491,148634,26483,8/30/2008 0:00,69,76,left,medium,medium,40,27,35,35,8,27,42,38,67,36,58,62,46,51,44,24,75,77,75,24,60,45,17,50,40,25,22,23,73,66,67,66,72
23491,23492,148634,26483,8/30/2007 0:00,71,76,left,medium,medium,40,27,35,35,8,27,42,38,64,36,58,62,46,51,44,24,75,77,75,24,60,45,17,50,40,25,22,23,76,66,64,66,74
23492,23493,148634,26483,2/22/2007 0:00,69,76,left,medium,medium,40,27,35,35,8,27,42,40,62,36,58,62,46,51,44,11,75,77,75,11,60,45,17,50,40,25,22,23,76,64,62,63,66
23524,23525,196316,186806,1/17/2014 0:00,60,64,right,medium,medium,25,25,25,36,25,25,25,25,35,25,47,40,31,62,33,35,65,40,62,25,22,25,25,30,25,25,25,25,60,59,56,58,61
23525,23526,196316,186806,12/6/2013 0:00,59,64,right,medium,medium,25,25,25,36,25,25,25,25,35,25,47,40,31,62,33,35,65,40,62,25,22,25,25,30,25,25,25,25,60,59,56,56,61
23526,23527,196316,186806,9/20/2013 0:00,59,71,right,medium,medium,25,25,25,36,25,25,25,25,35,25,47,40,31,62,33,35,65,40,62,25,22,25,25,30,25,25,25,25,60,59,56,56,61
23527,23528,196316,186806,8/31/2012 0:00,59,71,right,medium,medium,11,12,12,36,14,18,15,11,35,13,47,40,31,62,33,35,65,40,62,16,22,17,11,30,25,9,7,8,60,59,56,56,61
23528,23529,196316,186806,2/22/2011 0:00,59,71,right,medium,medium,11,12,12,36,14,18,15,11,35,13,47,40,31,62,33,35,65,40,62,16,22,17,11,30,25,9,7,8,60,59,56,56,61
23529,23530,196316,186806,8/30/2010 0:00,61,71,right,medium,medium,11,12,45,36,38,18,15,25,35,13,47,40,31,62,33,35,65,40,62,16,22,17,11,30,25,9,7,8,63,61,56,59,63
23530,23531,196316,186806,2/22/2010 0:00,61,71,right,medium,medium,11,23,45,36,38,23,15,25,57,23,47,40,31,62,33,35,65,40,62,21,22,31,27,30,29,23,23,8,63,61,56,59,63
23531,23532,196316,186806,2/22/2007 0:00,61,71,right,medium,medium,11,23,45,36,38,23,15,25,57,23,47,40,31,62,33,35,65,40,62,21,22,31,27,30,29,23,23,8,63,61,56,59,63
24306,24307,138985,32034,2/22/2010 0:00,64,76,right,,_0,22,25,27,23,,28,,11,60,31,40,34,,71,,43,,50,65,23,62,40,36,,48,24,32,,64,64,60,64,64
24307,24308,138985,32034,8/30/2009 0:00,63,76,right,,_0,22,25,27,23,,28,,11,62,31,40,34,,71,,43,,50,65,23,62,40,36,,48,24,32,,62,65,62,62,63
24308,24309,138985,32034,2/22/2009 0:00,71,76,right,,_0,22,25,27,23,,28,,11,71,31,40,34,,78,,43,,50,65,23,62,40,36,,48,24,32,,73,70,71,67,72
24309,24310,138985,32034,8/30/2008 0:00,74,76,right,,_0,22,25,27,23,,28,,11,74,31,40,34,,78,,43,,50,65,23,62,40,36,,48,24,32,,75,72,74,72,75
24310,24311,138985,32034,2/22/2007 0:00,74,76,right,,_0,22,25,27,23,,28,,11,74,31,40,34,,78,,43,,50,65,23,62,40,36,,48,24,32,,75,72,74,72,75
24311,24312,192521,163981,6/14/2013 0:00,65,65,right,medium,medium,19,7,7,22,8,9,11,17,14,12,23,21,45,58,67,6,76,29,39,8,38,28,12,9,24,7,11,8,63,66,63,67,65
24312,24313,192521,163981,4/19/2013 0:00,64,64,right,medium,medium,19,7,7,22,8,9,11,17,14,12,23,21,45,40,67,6,76,29,39,8,38,28,12,9,24,7,11,8,63,66,63,67,65
24313,24314,192521,163981,4/12/2013 0:00,65,65,right,medium,medium,19,7,7,22,8,9,11,17,14,12,23,21,45,40,67,6,76,29,39,8,38,28,12,9,24,7,11,8,65,68,65,69,67
24314,24315,192521,163981,4/5/2013 0:00,65,65,right,medium,medium,19,7,7,22,8,9,11,17,14,12,23,21,55,40,64,6,76,29,39,8,38,28,12,32,24,7,11,8,65,68,65,69,67
24315,24316,192521,163981,2/15/2013 0:00,65,65,right,medium,medium,19,7,7,22,8,9,11,17,14,12,23,21,55,40,64,6,76,32,39,8,38,28,12,32,24,7,11,8,65,68,65,69,67
24316,24317,192521,163981,8/31/2012 0:00,66,66,right,medium,medium,19,4,7,22,2,9,11,17,14,12,23,21,55,29,64,6,76,32,39,8,38,28,12,32,24,7,11,8,67,70,66,70,69
24317,24318,192521,163981,2/22/2012 0:00,66,66,right,medium,medium,19,7,7,22,8,9,11,17,14,12,23,21,55,29,64,6,76,32,39,8,38,28,12,45,24,7,11,8,67,70,66,70,69
24318,24319,192521,163981,8/30/2011 0:00,67,67,right,medium,medium,19,7,7,22,8,9,11,17,14,12,23,21,55,29,64,6,76,32,39,8,38,28,12,45,24,7,11,8,68,71,69,72,69
24319,24320,192521,163981,2/22/2011 0:00,69,71,right,medium,medium,19,4,7,22,2,9,11,17,14,12,23,21,31,37,34,6,76,32,39,8,38,28,12,45,24,7,11,8,68,71,69,70,69
24320,24321,192521,163981,8/30/2010 0:00,70,71,right,medium,medium,19,4,7,22,2,9,11,17,14,12,23,21,23,37,34,6,76,32,39,8,38,28,12,45,24,7,11,8,69,72,70,71,70
24321,24322,192521,163981,2/22/2010 0:00,66,71,right,medium,medium,23,23,23,22,2,23,11,17,69,23,23,21,23,21,34,23,76,32,39,23,38,45,45,45,53,23,23,8,66,69,69,68,67
24322,24323,192521,163981,8/30/2009 0:00,69,71,right,medium,medium,23,23,23,22,2,23,11,17,71,23,23,21,23,23,34,23,76,32,39,23,38,45,45,45,53,23,23,8,69,73,71,70,69
24323,24324,192521,163981,2/22/2007 0:00,69,71,right,medium,medium,23,23,23,22,2,23,11,17,71,23,23,21,23,23,34,23,76,32,39,23,38,45,45,45,53,23,23,8,69,73,71,70,69
24860,24861,187619,131117,5/29/2015 0:00,63,64,right,medium,medium,25,25,25,33,25,25,25,25,26,28,36,38,40,53,34,22,59,36,81,25,29,25,25,25,25,25,25,25,65,60,67,65,66
24861,24862,187619,131117,9/18/2014 0:00,63,67,right,medium,medium,25,25,25,33,25,25,25,25,26,28,36,38,40,53,34,22,59,36,81,25,29,25,25,25,25,25,25,25,65,60,67,65,66
24862,24863,187619,131117,2/14/2014 0:00,63,67,right,medium,medium,25,25,25,33,25,25,25,25,26,28,36,38,40,53,34,22,59,36,81,25,29,25,25,25,25,25,25,25,65,60,67,65,66
24863,24864,187619,131117,9/20/2013 0:00,63,67,right,medium,medium,25,25,25,33,25,25,25,25,26,28,36,38,40,53,34,22,59,36,81,25,29,25,25,25,25,25,25,25,64,60,65,66,66
24864,24865,187619,131117,4/26/2013 0:00,62,67,right,medium,medium,11,17,18,33,19,11,18,13,26,28,36,38,40,49,34,22,59,36,81,11,29,12,12,8,13,17,12,8,64,56,65,66,64
24865,24866,187619,131117,4/12/2013 0:00,62,67,right,medium,medium,11,17,18,33,19,11,18,13,26,28,36,38,40,49,34,22,59,36,81,11,54,12,12,8,13,17,12,8,64,56,65,66,64
24866,24867,187619,131117,3/22/2013 0:00,62,67,right,medium,medium,11,17,18,33,19,11,18,13,26,28,36,38,54,49,49,22,59,45,84,11,54,12,12,26,13,17,12,8,64,56,65,66,64
24867,24868,187619,131117,3/1/2013 0:00,62,67,right,medium,medium,11,17,18,33,19,11,18,13,26,28,36,38,54,46,49,22,59,45,84,11,54,12,12,26,13,17,12,8,64,56,65,66,64
24868,24869,187619,131117,2/15/2013 0:00,62,67,right,medium,medium,11,17,18,33,19,11,18,13,26,28,36,38,54,46,49,22,59,45,84,11,54,12,12,26,13,17,12,8,64,56,65,66,64
24869,24870,187619,131117,8/31/2012 0:00,58,65,right,medium,medium,11,17,18,33,19,11,18,13,26,28,36,38,54,41,49,22,59,45,84,11,54,12,12,37,13,17,12,8,58,55,63,64,59
24870,24871,187619,131117,2/22/2010 0:00,58,65,right,medium,medium,11,17,18,33,19,11,18,13,26,28,36,38,54,41,49,22,59,45,84,11,54,12,12,37,13,17,12,8,58,55,63,64,59
24871,24872,187619,131117,8/30/2008 0:00,58,65,right,medium,medium,11,17,18,33,19,11,18,13,26,28,36,38,54,41,49,22,59,45,84,11,54,12,12,37,13,17,12,8,58,55,63,64,59
24872,24873,187619,131117,2/22/2007 0:00,58,65,right,medium,medium,11,17,18,33,19,11,18,13,26,28,36,38,54,41,49,22,59,45,84,11,54,12,12,37,13,17,12,8,58,55,63,64,59
25136,25137,167834,32713,2/27/2015 0:00,64,64,right,medium,medium,25,25,25,31,25,25,25,25,31,23,33,39,34,52,52,26,67,25,72,25,36,21,25,25,35,25,25,25,66,62,59,63,67
25137,25138,167834,32713,2/20/2015 0:00,63,64,right,medium,medium,25,25,25,31,25,25,25,25,31,23,33,39,34,52,52,26,67,25,72,25,36,21,25,25,35,25,25,25,66,62,56,63,67
25138,25139,167834,32713,9/18/2014 0:00,63,64,right,medium,medium,25,25,25,31,25,25,25,25,31,23,33,39,34,52,52,26,67,25,72,25,36,21,25,25,35,25,25,25,66,62,56,63,67
25139,25140,167834,32713,2/28/2014 0:00,63,69,right,medium,medium,25,25,25,31,25,25,25,25,31,23,24,34,34,52,52,26,67,25,72,25,36,21,25,25,35,25,25,25,66,62,56,63,66
25140,25141,167834,32713,9/20/2013 0:00,63,69,right,medium,medium,25,25,25,31,25,25,25,25,31,23,24,34,34,52,52,26,67,25,72,25,36,21,25,25,35,25,25,25,66,62,56,63,64
25141,25142,167834,32713,6/7/2013 0:00,63,69,right,medium,medium,25,25,25,31,25,25,25,25,31,23,24,34,34,52,52,26,67,25,72,25,36,21,25,25,35,25,25,25,66,62,56,63,64
25142,25143,167834,32713,2/15/2013 0:00,63,69,right,medium,medium,25,25,25,31,25,25,25,25,31,23,24,34,34,52,52,26,67,25,72,25,36,21,25,25,35,25,25,25,66,62,56,63,64
25143,25144,167834,32713,8/31/2012 0:00,63,74,right,medium,medium,25,25,25,31,25,25,25,25,31,23,24,34,34,52,52,26,67,25,72,25,36,21,25,25,35,25,25,25,66,62,56,63,64
25144,25145,167834,32713,2/22/2012 0:00,65,70,right,medium,medium,25,25,25,31,25,25,25,25,31,23,24,34,52,52,52,26,67,61,68,25,36,21,25,41,35,25,25,25,68,62,54,63,69
25145,25146,167834,32713,8/30/2011 0:00,68,75,right,medium,medium,25,25,25,31,25,25,25,25,31,23,24,34,52,52,52,26,67,61,68,25,36,21,25,41,35,25,25,25,71,65,54,71,73
25146,25147,167834,32713,2/22/2011 0:00,70,75,right,medium,medium,25,25,25,31,25,21,25,8,31,23,24,34,52,52,64,26,67,61,68,25,36,21,25,41,35,25,25,25,73,72,54,71,73
25147,25148,167834,32713,8/30/2010 0:00,62,68,right,medium,medium,25,25,38,45,33,21,25,28,42,23,24,34,52,52,64,26,67,61,68,24,36,21,25,41,35,25,43,36,62,62,54,61,66
25148,25149,167834,32713,2/22/2010 0:00,62,68,right,medium,medium,22,25,38,45,33,35,25,28,54,23,24,34,52,52,64,26,67,51,53,24,36,44,42,41,46,22,43,36,62,62,54,61,66
25149,25150,167834,32713,8/30/2009 0:00,53,65,right,medium,medium,22,25,38,45,33,35,25,28,48,23,24,34,52,52,64,26,67,51,53,24,36,44,42,41,46,34,43,36,54,56,48,52,53
25150,25151,167834,32713,2/22/2009 0:00,53,65,right,medium,medium,22,25,38,45,33,35,25,28,48,23,24,34,52,52,64,26,67,51,53,24,36,44,42,41,46,34,43,36,54,56,48,52,53
25151,25152,167834,32713,2/22/2008 0:00,53,65,right,medium,medium,22,25,38,45,33,35,25,28,48,23,24,34,52,52,64,26,67,51,53,24,36,44,42,41,46,34,43,36,54,56,48,52,53
25152,25153,167834,32713,2/22/2007 0:00,53,65,right,medium,medium,22,25,38,45,33,35,25,28,48,23,24,34,52,52,64,26,67,51,53,24,36,44,42,41,46,34,43,36,54,56,48,52,53
25528,25529,1102,23984,1/17/2014 0:00,66,66,right,medium,medium,25,25,25,25,25,25,25,25,25,25,42,47,62,56,57,20,64,35,70,25,36,21,25,25,40,25,25,25,69,70,64,64,66
25529,25530,1102,23984,9/20/2013 0:00,68,68,right,medium,medium,25,25,25,25,25,25,25,25,25,25,42,47,62,56,57,20,64,35,70,25,36,21,25,25,40,25,25,25,69,70,64,64,71
25530,25531,1102,23984,8/23/2013 0:00,68,68,right,medium,medium,10,12,18,25,11,14,13,19,14,25,42,47,62,56,57,20,64,35,70,14,36,21,13,14,40,12,10,14,69,70,64,64,71
25531,25532,1102,23984,8/9/2013 0:00,68,68,right,medium,medium,10,12,18,25,11,14,13,19,14,25,42,47,62,64,57,20,64,35,70,14,36,21,13,14,40,12,10,14,69,70,64,64,71
25532,25533,1102,23984,7/19/2013 0:00,70,70,right,medium,medium,10,12,18,25,11,14,13,19,14,25,42,47,62,69,57,20,64,35,70,14,36,21,13,14,40,12,10,14,70,70,65,70,72
25533,25534,1102,23984,7/5/2013 0:00,71,71,right,medium,medium,10,12,18,25,11,14,13,19,14,25,42,47,62,71,57,20,64,35,70,14,36,21,13,14,40,12,10,14,70,70,67,72,72
25534,25535,1102,23984,6/7/2013 0:00,72,72,right,medium,medium,10,12,18,25,11,14,13,19,14,25,42,47,62,71,57,20,64,35,70,14,36,21,13,14,40,12,10,14,70,72,66,73,73
25535,25536,1102,23984,5/24/2013 0:00,72,72,right,medium,medium,10,12,18,25,11,14,13,19,14,25,42,47,62,73,57,20,64,35,70,14,36,21,13,14,40,12,10,14,72,72,66,73,73
25536,25537,1102,23984,4/26/2013 0:00,73,73,right,medium,medium,10,12,18,25,11,14,13,19,14,25,42,47,62,73,57,20,64,35,70,14,36,21,13,14,40,12,10,14,72,72,66,75,73
25537,25538,1102,23984,2/22/2013 0:00,73,73,right,medium,medium,10,12,18,25,11,14,13,19,14,25,42,47,62,73,57,20,64,51,70,14,56,21,13,34,40,12,10,14,72,72,66,75,73
25538,25539,1102,23984,2/15/2013 0:00,73,73,right,medium,medium,10,12,18,25,11,14,13,19,14,25,42,47,62,73,57,20,64,51,70,14,56,21,13,34,40,12,10,14,72,72,66,75,73
25539,25540,1102,23984,8/31/2012 0:00,74,74,right,medium,medium,10,12,18,25,11,14,13,19,14,25,42,47,62,75,57,20,64,51,70,14,56,21,13,34,13,12,9,14,72,76,68,75,75
25540,25541,1102,23984,2/22/2012 0:00,76,76,right,medium,medium,10,12,18,25,11,14,13,19,14,25,42,47,62,77,57,20,64,51,70,14,56,21,13,34,13,12,9,14,74,78,69,76,77
25541,25542,1102,23984,8/30/2011 0:00,76,76,right,medium,medium,10,12,18,25,11,14,13,19,14,25,42,47,62,77,57,20,64,51,70,14,56,21,13,34,13,12,9,14,74,79,69,76,77
